distance,speed,weather,isOpen,favorite,clickCount,lastClickedDate,theme,fclass,cluster_score,colocation_score,interestScore
0.74,44.22,2,1,1,0,472,3,53,0.1,0.323,0.641
0.72,39.19,2,1,1,6,33,1,68,0.389,0.498,0.0
0.16,37.28,1,1,1,6,29,4,43,0.62,0.618,0.0
0.93,6.02,2,1,1,0,360,5,17,0.2,0.351,0.0
1.07,4.13,2,1,0,0,473,3,11,0.163,0.206,0.34
0.41,3.09,2,0,1,3,157,4,21,0.347,0.3,0.0
0.61,47.18,2,0,1,10,3,1,36,0.775,0.738,0.0
5.36,4.67,3,1,0,4,414,1,2,0.251,0.331,0.0
1.92,4.12,1,1,1,9,28,2,8,0.668,0.715,0.0
2.97,10.98,2,1,0,9,127,2,19,0.565,0.541,0.0
1.24,6.02,3,0,0,20,5,1,21,0.743,0.759,0.0
12.59,3.98,3,1,0,5,214,2,59,0.175,0.331,0.0
0.35,12.92,2,0,0,0,135,1,50,0.314,0.312,0.0
1.74,3.09,1,0,1,9,68,0,60,0.355,0.543,0.472
0.66,3.79,2,1,0,4,39,2,26,0.167,0.227,0.0
0.28,4.71,2,0,0,4,12,4,68,0.305,0.454,0.0
1.01,6.85,1,1,1,10,22,0,9,0.779,0.708,0.835
8.38,45.94,3,1,0,25,20,0,65,0.755,0.694,0.0
9.29,3.18,1,0,0,5,106,3,49,0.378,0.236,0.0
76.41,4.85,2,1,0,9,23,5,25,0.621,0.734,0.0
0.56,5.82,1,0,1,3,1,4,46,0.617,0.674,0.0
4.58,5.32,3,1,0,3,62,2,6,0.32,0.415,0.0
3.25,3.51,2,1,0,1,544,5,43,0.358,0.152,0.0
0.73,43.05,2,0,1,5,144,2,35,0.373,0.286,0.0
1.0,4.15,2,1,0,5,557,4,1,0.102,0.173,0.0
87.66,6.06,3,1,0,1,594,0,74,0.194,0.268,0.0
0.98,5.2,2,1,0,8,11,3,21,0.443,0.522,0.0
3.39,5.94,3,0,0,2,126,2,58,0.309,0.309,0.0
1.21,25.41,2,0,1,2,117,5,39,0.432,0.348,0.0
0.47,4.86,1,0,0,3,314,3,3,0.254,0.132,0.298
2.07,49.11,2,1,1,4,27,3,17,0.676,0.716,0.0
0.73,6.36,3,1,0,5,46,1,65,0.43,0.558,0.0
0.87,5.66,3,1,1,10,155,3,28,0.475,0.383,0.0
1.08,4.77,2,1,1,5,134,5,59,0.141,0.112,0.0
3.15,6.44,1,1,1,6,149,1,70,0.46,0.532,0.0
0.76,6.36,1,1,0,0,134,2,7,0.401,0.368,0.0
2.03,5.43,3,1,1,14,19,4,13,0.779,0.677,0.0
2.05,6.07,3,0,1,5,532,5,60,0.101,0.153,0.0
37.71,3.92,1,1,1,2,453,3,60,0.193,0.261,0.0
8.11,3.68,2,0,0,10,29,5,73,0.727,0.602,0.0
2.69,19.18,1,1,1,6,21,5,53,0.367,0.445,0.0
1.09,6.37,2,1,0,1,498,1,38,0.172,0.212,0.0
0.53,4.29,2,1,1,4,18,3,72,0.429,0.472,0.0
4.71,4.11,2,1,0,1,78,0,44,0.126,0.314,0.0
14.61,11.17,2,1,0,4,333,4,71,0.242,0.203,0.0
2.01,5.88,1,1,1,3,137,0,22,0.362,0.301,0.0
1.53,5.36,2,1,0,2,416,5,49,0.22,0.173,0.0
2.64,5.55,3,1,0,8,96,4,72,0.496,0.387,0.0
0.23,12.44,2,1,0,4,154,2,42,0.328,0.578,0.0
1.59,10.35,3,1,1,4,95,1,71,0.37,0.584,0.0
0.11,16.47,3,0,0,0,100,0,30,0.331,0.318,0.345
61.91,6.38,2,0,0,3,56,0,63,0.307,0.376,0.0
0.5,5.54,1,0,1,9,39,0,58,0.593,0.545,0.592
2.78,14.36,2,1,0,8,127,3,65,0.549,0.592,0.0
2.02,3.36,1,0,1,9,65,5,4,0.542,0.554,0.0
0.31,4.08,1,1,0,23,9,1,38,0.778,0.764,0.0
1.39,5.3,2,1,0,5,506,4,52,0.197,0.126,0.0
3.9,6.21,3,1,0,5,285,1,29,0.399,0.174,0.0
6.44,5.68,2,1,0,4,230,2,54,0.327,0.13,0.0
1.68,4.6,2,1,0,5,391,2,8,0.164,0.216,0.0
1.57,4.35,3,0,0,4,49,2,2,0.389,0.22,0.0
0.69,3.48,1,0,1,2,486,1,45,0.133,0.237,0.0
99.02,3.78,3,1,1,23,8,0,20,0.701,0.796,0.0
62.76,27.46,2,1,1,5,582,3,67,0.246,0.255,0.0
81.72,4.38,3,1,0,3,384,1,16,0.271,0.174,0.0
2.74,13.3,3,1,1,3,539,4,1,0.292,0.268,0.0
8.05,18.8,1,1,1,1,78,2,44,0.352,0.365,0.0
0.25,3.04,1,1,0,4,174,3,53,0.565,0.346,0.456
3.71,6.24,1,1,1,6,3,3,39,0.607,0.72,0.0
0.07,5.95,1,0,1,3,95,3,51,0.366,0.484,0.0
4.66,5.26,1,1,1,5,133,4,49,0.144,0.145,0.002
97.75,5.56,2,1,0,4,128,4,27,0.424,0.312,0.0
0.61,14.21,2,1,0,1,299,3,20,0.163,0.166,0.364
16.84,11.9,2,1,1,1,454,1,34,0.104,0.248,0.0
0.5,4.31,2,1,1,2,425,2,60,0.12,0.198,0.0
90.71,5.54,3,1,0,4,92,5,53,0.355,0.377,0.0
0.4,5.46,1,1,0,3,595,1,27,0.108,0.105,0.0
0.56,3.45,1,1,0,2,407,0,1,0.214,0.224,0.0
1.19,40.73,2,1,0,1,27,3,15,0.383,0.333,0.0
0.42,3.03,1,1,1,21,27,3,47,0.707,0.76,0.0
4.1,10.07,2,1,0,2,125,4,17,0.381,0.219,0.0
2.84,29.21,2,1,1,2,498,2,24,0.129,0.124,0.0
15.42,6.33,1,1,1,10,20,0,55,0.736,0.64,0.0
77.45,5.55,2,1,1,5,107,3,69,0.371,0.431,0.0
2.8,37.98,3,1,0,4,30,1,72,0.518,0.324,0.0
1.19,26.83,1,1,0,4,102,1,38,0.425,0.306,0.0
2.0,10.84,1,1,1,1,518,5,11,0.274,0.254,0.0
1.62,5.74,2,0,0,0,173,3,50,0.281,0.223,0.0
1.71,37.39,2,1,0,0,160,3,49,0.145,0.292,0.0
2.97,3.13,1,1,0,3,12,3,23,0.714,0.663,0.0
1.44,6.41,3,1,1,5,68,5,38,0.326,0.574,0.0
0.24,3.54,3,1,0,1,46,5,58,0.338,0.358,0.0
0.12,4.21,2,1,0,5,301,1,18,0.388,0.116,0.0
0.44,5.3,2,1,1,2,74,3,16,0.36,0.151,0.0
0.49,6.86,2,0,0,1,382,3,11,0.111,0.24,0.287
0.25,15.09,3,1,0,1,587,5,35,0.218,0.231,0.0
0.56,4.28,1,1,0,4,583,3,57,0.255,0.151,0.0
0.83,4.13,1,1,0,17,15,0,4,0.651,0.781,0.507
1.07,6.34,2,1,1,8,59,4,55,0.433,0.469,0.0
8.89,10.98,3,0,1,20,28,3,47,0.757,0.698,0.0
0.38,4.88,1,0,0,4,585,3,47,0.305,0.185,0.0
1.49,6.21,1,1,1,3,121,4,13,0.258,0.361,0.0
12.94,38.71,3,1,0,3,359,5,40,0.176,0.337,0.0
0.4,49.53,2,1,0,5,587,1,7,0.135,0.157,0.0
2.13,6.4,2,1,0,6,48,0,33,0.562,0.54,0.205
2.04,3.51,1,0,0,10,159,1,71,0.452,0.54,0.0
1.53,4.28,3,1,0,10,158,4,1,0.493,0.404,0.0
0.12,15.37,3,1,0,5,107,3,24,0.598,0.592,0.0
18.04,6.67,2,1,0,10,120,2,42,0.425,0.408,0.0
5.0,5.26,3,1,1,7,29,3,23,0.507,0.54,0.0
1.46,6.49,1,1,0,1,406,2,65,0.217,0.271,0.0
1.93,5.37,3,1,1,5,17,4,4,0.572,0.485,0.0
2.86,38.43,3,0,1,28,22,0,53,0.659,0.79,0.0
0.09,13.88,3,1,1,0,30,5,9,0.376,0.351,0.0
1.93,5.74,1,1,0,4,103,4,46,0.109,0.124,0.0
1.6,4.21,3,1,1,13,21,4,16,0.791,0.624,0.0
2.83,4.41,2,1,0,21,22,2,35,0.729,0.71,0.0
0.98,3.66,1,1,0,4,57,1,19,0.35,0.145,0.0
5.0,12.11,2,1,1,2,247,2,67,0.232,0.158,0.0
5.5,45.59,3,1,1,3,32,2,26,0.404,0.52,0.0
0.41,3.64,2,1,1,3,172,2,56,0.551,0.493,0.0
12.21,18.47,1,1,0,5,56,0,62,0.163,0.379,0.0
2.53,5.06,2,0,1,27,8,4,3,0.756,0.676,0.0
0.4,5.48,1,1,1,5,46,2,55,0.395,0.394,0.755
10.67,15.66,3,1,0,3,141,1,32,0.481,0.446,0.0
5.0,4.96,3,1,1,6,10,5,1,0.659,0.725,0.0
2.44,4.91,1,1,1,3,88,0,60,0.311,0.337,0.413
19.51,11.18,3,1,0,1,172,2,11,0.307,0.295,0.0
0.64,4.82,2,1,0,6,27,3,4,0.651,0.726,0.0
0.77,4.03,1,1,1,5,550,1,23,0.189,0.38,0.0
15.03,40.77,2,1,1,9,146,1,61,0.379,0.432,0.0
2.32,27.87,2,1,0,20,5,0,52,0.768,0.736,0.0
1.43,3.39,3,0,0,0,347,0,63,0.235,0.284,0.0
0.06,6.06,3,1,1,0,227,5,9,0.154,0.172,0.0
1.51,4.7,3,1,1,2,444,4,44,0.369,0.125,0.0
0.05,5.32,2,1,0,4,68,2,37,0.324,0.428,0.439
14.53,5.04,1,1,1,2,470,4,56,0.234,0.355,0.0
0.93,10.38,2,1,0,1,193,1,53,0.149,0.131,0.0
1.0,17.13,2,1,0,2,57,0,41,0.271,0.173,0.385
18.18,13.23,2,1,1,8,14,0,3,0.608,0.737,0.0
0.47,5.1,3,1,0,3,35,1,13,0.225,0.384,0.0
0.43,18.73,2,1,0,0,273,4,69,0.227,0.146,0.0
1.81,4.05,3,0,1,5,95,4,59,0.46,0.331,0.0
0.37,36.83,3,1,1,4,173,1,68,0.472,0.581,0.0
1.51,13.38,2,0,1,7,51,2,52,0.354,0.536,0.0
0.9,3.93,2,1,1,10,67,1,12,0.537,0.589,0.0
7.27,36.27,3,0,1,8,30,0,38,0.392,0.462,0.001
1.46,25.29,1,1,0,5,375,1,5,0.243,0.163,0.0
2.76,6.52,3,0,0,0,529,3,64,0.292,0.188,0.0
11.04,32.21,3,1,0,5,32,1,53,0.325,0.339,0.0
31.71,38.7,1,1,0,3,277,4,2,0.308,0.244,0.0
0.73,5.43,2,1,1,4,132,3,20,0.387,0.403,0.718
0.22,6.32,1,1,0,3,117,5,43,0.491,0.417,0.0
3.0,3.25,2,1,1,4,43,3,31,0.432,0.329,0.0
4.93,18.44,3,1,1,0,394,0,2,0.245,0.307,0.0
11.41,31.42,2,1,0,0,460,5,7,0.176,0.285,0.0
2.25,18.73,3,1,0,5,9,5,74,0.634,0.715,0.0
0.05,3.9,1,0,1,7,146,4,17,0.584,0.455,0.0
61.76,3.43,1,1,0,5,122,0,44,0.267,0.35,0.0
1.27,4.82,3,0,1,9,51,4,73,0.461,0.483,0.014
10.62,4.79,1,1,0,3,438,0,12,0.142,0.226,0.0
1.43,3.72,1,0,1,0,94,5,62,0.234,0.4,0.0
0.09,15.67,3,1,1,4,54,0,1,0.436,0.325,0.0
0.94,5.51,1,1,0,2,84,4,10,0.218,0.393,0.0
0.34,3.78,1,1,0,1,110,0,7,0.303,0.123,0.372
0.24,16.65,3,1,0,6,76,4,41,0.506,0.422,0.0
66.97,5.01,2,1,1,4,16,3,42,0.336,0.384,0.0
0.14,3.19,1,0,1,0,40,3,62,0.368,0.325,0.0
2.82,13.64,1,1,0,0,405,3,35,0.2,0.345,0.0
1.63,5.47,1,1,1,2,380,1,31,0.112,0.231,0.53
14.11,6.64,3,1,0,6,98,2,69,0.524,0.392,0.0
3.22,19.04,1,0,1,8,105,5,42,0.557,0.505,0.0
0.11,6.75,2,0,1,9,110,5,61,0.572,0.558,0.0
2.64,6.46,3,1,1,4,575,5,21,0.321,0.205,0.0
0.63,42.42,2,1,0,2,412,3,72,0.318,0.194,0.0
8.06,3.12,3,1,0,3,83,1,3,0.554,0.44,0.0
1.69,6.86,1,0,0,1,358,2,48,0.357,0.184,0.0
0.1,4.24,3,0,1,6,147,2,63,0.342,0.521,0.0
0.12,13.13,3,1,1,8,157,3,64,0.563,0.389,0.788
0.21,3.96,3,1,0,1,558,0,31,0.283,0.139,0.0
16.83,5.42,2,0,1,3,54,5,68,0.496,0.553,0.0
1.64,6.08,1,0,0,0,39,1,74,0.273,0.219,0.0
17.19,6.6,1,0,1,1,25,4,32,0.385,0.232,0.0
12.67,4.19,3,1,0,9,177,5,15,0.486,0.498,0.0
0.85,4.48,1,1,0,3,177,1,1,0.415,0.567,0.0
6.31,33.85,2,1,0,5,33,5,55,0.243,0.275,0.0
1.69,13.1,1,1,1,30,16,1,13,0.751,0.697,0.0
1.62,3.23,3,1,0,4,155,0,11,0.268,0.347,0.0
18.37,11.64,2,1,0,4,175,0,26,0.389,0.414,0.0
1.29,5.18,1,1,0,10,65,1,69,0.451,0.461,0.0
10.37,4.1,1,1,0,3,166,4,47,0.375,0.48,0.0
1.67,3.01,3,0,0,4,497,1,7,0.239,0.235,0.0
19.9,5.92,1,1,1,3,82,3,13,0.487,0.594,0.0
1.83,6.24,1,1,1,9,35,5,33,0.448,0.538,0.0
0.98,4.12,1,0,1,6,73,0,22,0.432,0.497,0.0
18.99,11.74,1,0,1,8,53,5,62,0.466,0.59,0.0
0.37,5.82,2,1,0,3,69,3,38,0.556,0.597,0.0
19.45,27.19,1,0,1,5,158,2,24,0.47,0.323,0.0
0.53,5.94,1,1,0,0,74,0,66,0.358,0.248,0.0
2.62,37.39,2,0,0,5,583,0,26,0.351,0.223,0.0
29.81,5.1,1,0,0,0,500,1,17,0.155,0.167,0.0
1.06,6.66,3,1,0,6,76,5,26,0.517,0.59,0.0
0.62,6.12,3,1,1,6,65,1,34,0.376,0.492,0.0
17.18,3.64,2,1,1,7,173,2,73,0.541,0.488,0.0
1.15,5.18,2,1,1,21,2,5,41,0.742,0.745,0.0
0.62,4.7,1,1,0,0,106,1,14,0.294,0.344,0.0
0.44,12.1,3,1,1,3,173,3,58,0.324,0.537,0.0
0.21,45.45,2,0,1,0,29,1,70,0.303,0.348,0.0
14.89,3.85,1,0,0,1,377,3,47,0.162,0.258,0.0
13.48,3.65,3,1,0,2,245,1,49,0.242,0.262,0.0
41.9,6.52,1,0,1,10,106,0,44,0.318,0.587,0.0
0.15,32.84,2,1,0,1,164,5,24,0.312,0.466,0.0
2.58,44.24,3,1,0,3,328,2,34,0.37,0.204,0.0
0.83,11.58,2,1,0,8,127,1,14,0.383,0.571,0.0
0.05,4.26,1,1,1,4,48,3,42,0.371,0.47,0.0
0.7,14.16,3,1,0,0,591,5,35,0.308,0.12,0.0
1.67,3.16,1,0,0,7,13,3,15,0.507,0.37,0.0
2.79,30.39,3,1,0,0,225,5,26,0.191,0.167,0.0
0.16,6.33,2,1,1,4,67,2,23,0.198,0.173,0.0
0.99,35.78,1,1,0,9,26,5,22,0.365,0.491,0.0
2.93,25.42,3,1,1,3,157,5,68,0.381,0.35,0.0
0.95,6.51,1,1,0,0,92,1,15,0.333,0.463,0.0
2.0,3.18,2,1,0,2,385,5,0,0.131,0.223,0.0
40.52,15.48,2,1,0,4,65,5,32,0.127,0.35,0.0
0.81,4.53,2,1,0,8,179,3,15,0.401,0.581,0.0
0.92,6.45,2,0,1,3,156,2,14,0.388,0.458,0.511
0.27,4.74,2,0,1,5,154,3,57,0.245,0.364,0.0
4.28,3.12,3,1,1,4,144,4,2,0.318,0.384,0.0
0.21,15.09,2,1,0,0,140,0,47,0.319,0.178,0.394
1.51,19.77,3,1,0,2,47,5,54,0.268,0.398,0.0
0.55,4.1,1,1,0,20,10,0,14,0.767,0.68,0.0
4.09,4.32,2,0,0,8,27,4,44,0.683,0.617,0.0
0.81,5.59,2,1,0,0,303,1,42,0.277,0.252,0.0
1.13,18.87,3,0,0,6,22,4,10,0.675,0.669,0.0
68.82,5.28,2,0,0,10,93,5,65,0.53,0.445,0.0
70.6,3.88,1,0,0,3,240,2,0,0.236,0.303,0.0
6.51,4.96,2,0,0,0,199,1,69,0.165,0.327,0.0
1.38,10.54,3,1,0,8,79,1,39,0.514,0.349,0.0
0.37,13.41,3,1,0,7,35,1,51,0.586,0.541,0.0
0.71,10.86,3,1,0,10,99,3,67,0.544,0.533,0.472
1.21,5.59,2,1,0,10,28,3,47,0.523,0.433,0.0
9.8,14.46,3,1,0,5,43,5,40,0.41,0.548,0.0
95.39,4.68,3,1,0,3,232,5,57,0.245,0.112,0.0
1.67,3.71,3,0,1,3,29,1,22,0.458,0.35,0.0
2.97,16.02,3,1,0,0,178,4,15,0.172,0.102,0.0
12.66,30.07,1,1,1,5,299,1,14,0.302,0.208,0.0
1.24,5.97,3,1,1,16,8,0,50,0.726,0.751,0.0
0.57,19.05,3,1,1,3,31,3,74,0.277,0.356,0.0
68.96,13.96,1,1,1,9,24,1,46,0.674,0.602,0.0
1.96,10.5,3,1,1,23,13,3,29,0.764,0.658,0.0
0.28,3.62,3,1,0,4,330,0,71,0.238,0.33,0.399
1.22,6.2,3,1,0,2,225,1,13,0.146,0.367,0.0
0.57,6.94,2,1,0,0,586,1,10,0.197,0.288,0.0
14.04,4.05,2,1,0,3,134,4,45,0.166,0.372,0.0
1.49,3.86,2,1,1,7,27,3,28,0.66,0.61,0.0
4.51,5.18,1,1,0,7,63,5,44,0.351,0.457,0.0
13.98,3.47,1,1,0,5,365,5,17,0.252,0.12,0.0
1.03,3.8,1,1,0,4,25,4,72,0.511,0.555,0.464
50.05,12.17,2,1,0,7,0,2,11,0.693,0.613,0.0
14.85,3.21,1,1,0,3,156,3,72,0.388,0.36,0.0
0.93,5.76,1,1,1,3,96,3,31,0.488,0.361,0.0
0.13,6.37,2,1,0,10,134,3,1,0.532,0.57,0.0
20.61,3.77,2,0,0,2,299,2,35,0.126,0.276,0.0
2.04,4.02,1,1,1,4,125,3,10,0.589,0.425,0.0
2.14,6.0,2,1,1,12,15,1,19,0.781,0.744,0.0
50.68,42.52,3,1,1,2,132,1,34,0.377,0.419,0.0
0.4,10.39,1,1,0,1,163,4,33,0.386,0.256,0.0
4.27,5.12,1,1,1,5,123,5,73,0.536,0.452,0.0
2.91,3.86,1,1,0,4,37,4,33,0.488,0.472,0.0
17.48,17.87,1,1,0,4,16,3,21,0.492,0.328,0.0
2.95,4.14,2,1,1,4,116,0,13,0.597,0.431,0.0
0.16,16.9,3,0,1,6,78,3,22,0.593,0.333,0.561
0.03,5.31,1,1,0,5,46,3,40,0.301,0.363,0.0
0.9,3.42,3,0,1,5,128,2,28,0.503,0.432,0.0
5.0,13.18,1,1,1,4,95,4,13,0.464,0.48,0.0
12.38,4.95,2,1,0,6,138,1,34,0.551,0.346,0.0
0.44,5.83,1,0,0,1,274,4,28,0.116,0.367,0.0
5.0,16.82,1,0,1,4,147,5,42,0.378,0.216,0.0
0.62,4.22,1,1,1,2,285,1,17,0.355,0.244,0.0
1.03,17.66,3,0,1,7,175,5,46,0.332,0.5,0.0
96.01,33.15,1,1,0,2,404,0,61,0.216,0.299,0.0
16.32,19.17,3,1,1,7,83,4,58,0.457,0.534,0.0
0.25,6.93,1,1,0,6,29,3,4,0.47,0.53,0.0
0.42,18.31,2,1,1,4,2,0,40,0.655,0.685,0.858
0.69,18.21,1,0,0,19,27,4,58,0.641,0.762,0.0
6.02,34.82,3,1,0,4,592,2,53,0.217,0.313,0.0
0.14,3.17,3,1,1,1,96,0,9,0.268,0.248,0.69
0.25,14.68,2,1,0,3,124,0,57,0.3,0.365,0.426
0.33,18.18,3,1,0,4,528,2,7,0.332,0.196,0.0
0.47,3.66,1,1,1,10,179,2,16,0.556,0.419,0.0
0.68,12.7,2,1,1,4,424,3,29,0.101,0.321,0.0
0.02,17.07,3,1,1,0,589,1,36,0.246,0.299,0.0
0.59,3.74,1,1,0,10,90,3,72,0.587,0.574,0.0
18.66,5.27,1,1,1,3,71,0,57,0.373,0.368,0.0
4.82,14.95,3,1,1,4,202,2,60,0.251,0.311,0.0
9.89,3.31,1,0,0,2,494,3,24,0.356,0.172,0.0
5.78,3.84,3,0,1,6,103,3,69,0.52,0.524,0.0
1.21,5.96,1,1,0,2,171,2,9,0.351,0.356,0.0
47.02,3.08,3,1,1,10,180,2,74,0.404,0.582,0.0
14.25,43.06,3,0,0,1,170,5,18,0.366,0.301,0.0
5.28,4.41,3,1,0,1,358,0,73,0.199,0.198,0.0
95.88,6.94,3,1,1,8,163,0,20,0.449,0.455,0.0
88.64,6.16,2,0,0,0,487,5,54,0.305,0.135,0.0
0.71,6.02,3,0,1,9,177,2,6,0.54,0.383,0.0
2.24,18.47,1,1,0,9,59,0,4,0.59,0.493,0.479
12.65,32.34,2,1,0,5,124,0,45,0.587,0.549,0.081
1.36,3.14,1,0,1,9,71,4,53,0.448,0.487,0.0
10.0,3.92,1,1,0,7,59,1,44,0.335,0.537,0.0
17.5,25.93,2,1,1,10,54,0,39,0.565,0.6,0.001
9.58,5.05,2,1,0,4,82,4,67,0.179,0.26,0.0
1.31,3.09,1,1,0,4,348,4,32,0.392,0.129,0.0
1.12,45.99,2,1,0,6,58,3,17,0.47,0.448,0.0
0.38,6.36,1,1,0,8,33,3,45,0.494,0.579,0.0
16.56,6.2,2,1,0,23,28,3,2,0.75,0.772,0.0
0.06,18.09,2,1,0,7,140,3,38,0.487,0.357,0.0
0.4,29.71,1,1,0,4,82,5,72,0.554,0.369,0.0
14.83,14.37,2,0,0,9,170,3,23,0.364,0.477,0.0
15.72,5.48,3,1,1,6,94,2,70,0.599,0.587,0.0
5.0,6.19,2,1,0,3,96,3,8,0.359,0.52,0.0
1.26,10.02,2,1,1,2,410,4,30,0.211,0.358,0.0
5.0,4.69,3,0,1,2,34,1,11,0.457,0.309,0.0
74.0,4.06,1,0,0,3,146,0,53,0.412,0.31,0.0
9.16,3.55,1,1,0,6,53,3,20,0.402,0.6,0.0
2.03,11.67,3,0,0,3,30,4,26,0.313,0.57,0.283
3.14,13.59,2,0,1,2,149,0,6,0.272,0.379,0.0
0.06,38.0,3,1,1,2,562,5,32,0.164,0.28,0.0
1.07,6.21,1,1,1,4,125,0,28,0.249,0.397,0.0
4.65,43.69,2,0,1,0,57,0,70,0.363,0.316,0.484
0.53,3.73,2,0,0,6,21,1,29,0.426,0.519,0.0
14.22,4.03,1,1,0,8,26,0,50,0.502,0.409,0.0
0.48,6.5,2,1,1,3,504,1,50,0.145,0.348,0.0
0.86,39.15,1,1,0,4,26,1,53,0.396,0.375,0.0
1.37,41.75,2,1,0,6,93,5,69,0.51,0.354,0.0
4.72,6.78,1,1,0,3,133,2,13,0.566,0.499,0.002
2.9,3.06,3,1,1,4,65,2,24,0.534,0.471,0.0
77.05,17.72,1,0,1,7,124,3,0,0.546,0.412,0.0
0.69,3.39,1,1,0,4,384,3,23,0.299,0.138,0.0
0.48,4.15,1,1,0,4,72,3,44,0.51,0.365,0.451
0.21,4.95,2,1,0,1,518,0,63,0.251,0.214,0.0
1.25,36.73,3,1,0,2,498,1,51,0.149,0.397,0.0
0.93,16.68,2,1,1,27,6,4,68,0.771,0.78,0.0
2.39,48.06,1,1,1,4,127,0,26,0.432,0.368,0.0
19.85,3.82,2,1,0,4,221,2,56,0.126,0.331,0.0
3.38,4.76,2,1,1,10,25,2,47,0.672,0.615,0.0
1.27,4.7,2,0,0,2,61,2,24,0.174,0.384,0.0
0.68,6.18,2,1,1,0,235,4,21,0.231,0.301,0.0
10.91,14.27,1,0,1,14,10,5,30,0.796,0.765,0.0
1.05,6.14,1,1,0,9,90,2,1,0.452,0.524,0.453
2.12,4.53,2,1,1,17,9,0,66,0.722,0.683,0.0
1.11,3.24,2,1,1,7,65,3,8,0.333,0.531,0.0
1.64,5.44,2,0,1,4,117,0,48,0.496,0.408,0.373
0.12,3.96,3,1,0,2,338,1,16,0.364,0.157,0.39
1.1,5.33,3,1,0,6,82,5,72,0.572,0.549,0.0
1.18,25.8,2,0,0,3,168,1,69,0.395,0.418,0.0
0.02,19.54,2,1,0,5,13,1,74,0.606,0.666,0.0
8.5,19.38,1,1,1,28,1,1,28,0.782,0.689,0.728
0.29,5.63,2,0,0,0,72,2,65,0.333,0.307,0.0
1.48,41.67,1,1,0,9,11,4,26,0.625,0.729,0.509
5.0,35.88,1,1,1,2,591,1,72,0.376,0.151,0.0
8.56,25.44,3,1,0,5,25,1,59,0.605,0.644,0.0
1.63,15.9,2,0,0,3,31,0,30,0.348,0.359,0.35
0.57,5.71,1,0,0,6,30,0,40,0.714,0.606,0.41
0.18,11.68,3,1,0,18,15,3,31,0.742,0.699,0.0
10.83,3.05,1,1,0,8,93,3,43,0.446,0.433,0.0
7.21,27.81,3,1,1,13,28,1,74,0.614,0.789,0.0
18.65,11.46,3,1,0,1,344,1,27,0.299,0.199,0.0
0.02,4.56,2,1,1,4,144,5,45,0.309,0.39,0.0
0.7,3.58,3,1,0,4,51,3,63,0.302,0.142,0.275
4.15,49.32,2,1,1,9,79,3,44,0.423,0.435,0.717
5.0,6.97,2,1,0,7,147,4,40,0.473,0.384,0.0
0.07,5.7,3,0,0,1,435,2,67,0.349,0.25,0.0
7.62,49.22,2,1,0,0,41,5,51,0.408,0.334,0.0
0.36,4.87,1,1,0,4,152,5,58,0.315,0.428,0.0
5.0,12.98,2,1,0,2,126,4,3,0.392,0.344,0.0
1.74,6.22,3,1,1,22,25,0,57,0.703,0.713,0.0
3.64,12.59,1,0,1,4,50,5,33,0.257,0.354,0.0
19.45,5.74,3,1,0,4,86,0,26,0.402,0.37,0.0
3.09,6.54,1,1,0,5,478,1,44,0.28,0.315,0.0
64.4,6.29,3,1,0,6,46,5,36,0.517,0.354,0.0
5.0,6.06,3,0,1,3,2,1,26,0.61,0.765,0.0
0.39,4.83,1,1,0,2,415,3,44,0.149,0.166,0.36
1.47,19.78,2,1,1,5,5,5,58,0.61,0.698,0.0
17.94,15.43,2,1,0,5,121,2,46,0.152,0.271,0.0
0.06,4.62,1,1,0,5,74,1,73,0.341,0.31,0.0
34.07,10.8,2,1,1,2,55,3,20,0.388,0.343,0.0
73.67,4.63,3,1,1,6,29,3,58,0.728,0.622,0.0
0.93,10.31,2,1,0,2,357,0,55,0.323,0.111,0.0
76.61,15.62,1,1,1,10,54,1,25,0.506,0.524,0.0
5.0,5.47,1,1,0,3,415,5,42,0.335,0.119,0.0
2.14,5.35,1,0,0,3,75,2,31,0.338,0.415,0.0
1.55,6.05,2,1,0,3,22,1,17,0.401,0.46,0.0
3.2,14.58,2,1,1,8,20,0,5,0.412,0.47,0.0
0.04,18.33,3,1,1,6,66,3,42,0.464,0.579,0.0
0.36,3.94,2,0,1,2,510,4,35,0.116,0.201,0.0
0.3,19.78,2,1,1,7,52,4,64,0.453,0.409,0.0
1.36,37.25,1,1,0,3,143,1,15,0.397,0.33,0.0
0.08,6.8,3,1,1,6,169,2,24,0.517,0.433,0.0
1.22,32.7,2,1,0,8,11,4,40,0.6,0.712,0.0
1.68,6.68,1,1,0,5,58,1,65,0.391,0.256,0.0
0.44,32.53,3,1,0,0,107,2,67,0.257,0.311,0.0
12.55,18.15,1,0,0,2,101,3,73,0.379,0.396,0.0
54.85,3.48,3,1,0,3,17,3,44,0.368,0.319,0.0
19.04,35.77,2,1,0,5,162,1,26,0.413,0.524,0.0
0.07,5.94,3,1,0,2,329,5,53,0.169,0.16,0.0
3.12,4.52,3,1,0,3,104,3,45,0.589,0.316,0.0
40.03,6.18,3,1,1,2,78,1,20,0.389,0.377,0.0
0.03,3.09,3,1,0,4,46,3,49,0.409,0.406,0.0
0.32,5.22,1,1,0,29,29,0,52,0.745,0.666,0.0
2.07,19.6,3,1,0,0,208,3,28,0.199,0.105,0.0
1.32,10.8,1,1,1,27,25,0,18,0.684,0.793,0.87
